rho,t_sweep,t_scaled,A_COM_MSD_mean,A_COM_MSD_sem,B_COM_MSD_mean,B_COM_MSD_sem,Full_COM_MSD_mean,Full_COM_MSD_sem
4.000000000000000000e+00,8.189000000000000000e+03,8.188999999999999613e-01,1.269818504937711623e+02,1.560970345105275436e+00,8.747818347302815312e+01,1.194594224899601320e+00,9.108951814955491955e+01,1.293728310444216545e+00
4.000000000000000000e+00,8.333000000000000000e+03,8.333000000000000407e-01,1.285499541647313890e+02,1.584991586104692152e+00,8.897678100143302515e+01,1.229376949687921439e+00,9.260598823518743927e+01,1.325328939887303603e+00
4.000000000000000000e+00,8.480000000000000000e+03,8.479999999999999760e-01,1.301577651808698874e+02,1.613207461943376941e+00,9.049942098534144463e+01,1.265613260583104527e+00,9.415494366334151266e+01,1.358875818929331514e+00
4.000000000000000000e+00,8.629000000000000000e+03,8.629000000000000004e-01,1.317874685896150595e+02,1.643009302160238772e+00,9.203295275335807446e+01,1.302854255983455500e+00,9.572253221399893164e+01,1.393597891345630391e+00
4.000000000000000000e+00,8.781000000000000000e+03,8.780999999999999917e-01,1.334223794105265597e+02,1.671016765091016154e+00,9.360204082657583058e+01,1.340362784925453798e+00,9.731643053840612367e+01,1.428525778422110815e+00
4.000000000000000000e+00,8.936000000000000000e+03,8.935999999999999499e-01,1.350645790379030871e+02,1.703350556901218393e+00,9.520417580597883500e+01,1.378726327456628376e+00,9.893382302461250788e+01,1.464956227467102412e+00
4.000000000000000000e+00,9.093000000000000000e+03,9.092999999999999972e-01,1.367152503350648942e+02,1.741980813791500271e+00,9.682991480996679456e+01,1.418300453504373504e+00,1.005665084205749764e+02,1.503662322985587219e+00
4.000000000000000000e+00,9.253000000000000000e+03,9.253000000000000114e-01,1.384115754155788238e+02,1.776251443590186607e+00,9.848387075470149910e+01,1.459912348137047733e+00,1.022305148729329574e+02,1.542089569598994236e+00
4.000000000000000000e+00,9.416000000000000000e+03,9.415999999999999925e-01,1.401748610224288427e+02,1.809484844415780502e+00,1.001719683198649165e+02,1.501879516738708009e+00,1.039313034985569715e+02,1.580873717831174918e+00
4.000000000000000000e+00,9.582000000000000000e+03,9.582000000000000517e-01,1.419677983845439542e+02,1.847514732835993101e+00,1.018910417918334872e+02,1.544553153070913565e+00,1.056676083462122051e+02,1.621312993374164790e+00
4.000000000000000000e+00,9.751000000000000000e+03,9.750999999999999668e-01,1.438026383184930239e+02,1.890099408660474767e+00,1.036364518815374254e+02,1.587241890607921091e+00,1.074371603366582519e+02,1.663022879104543605e+00
4.000000000000000000e+00,9.923000000000000000e+03,9.922999999999999599e-01,1.456505423459838937e+02,1.934808697670350908e+00,1.054160946577108433e+02,1.630923717653844474e+00,1.092376002884561359e+02,1.706112609378246603e+00
4.000000000000000000e+00,1.009700000000000000e+04,1.009700000000000042e+00,1.474843505398366403e+02,1.976319338591350228e+00,1.072241569110752124e+02,1.677112252862912101e+00,1.110557329942548108e+02,1.750526641599906785e+00
4.000000000000000000e+00,1.027500000000000000e+04,1.027500000000000080e+00,1.493574698892721528e+02,2.017072088233121896e+00,1.090785480284575897e+02,1.726208543010502083e+00,1.129153834846148499e+02,1.796263742850135570e+00
4.000000000000000000e+00,1.045600000000000000e+04,1.045600000000000085e+00,1.512201797748750778e+02,2.060214771872364459e+00,1.109638468877333253e+02,1.775803267858205414e+00,1.147880242187899000e+02,1.843023627772342410e+00
4.000000000000000000e+00,1.064100000000000000e+04,1.064100000000000046e+00,1.531336920870658673e+02,2.102752666275983451e+00,1.128872016335633788e+02,1.825717314595652896e+00,1.167030412215275419e+02,1.890985400879345191e+00
4.000000000000000000e+00,1.082800000000000000e+04,1.082799999999999985e+00,1.551079888302845688e+02,2.146575626561857852e+00,1.148303974615513994e+02,1.875804170118285041e+00,1.186555040324556956e+02,1.940111987261941007e+00
4.000000000000000000e+00,1.101900000000000000e+04,1.101900000000000102e+00,1.571464096791206089e+02,2.190034824096086741e+00,1.168126454471520645e+02,1.927144254855289729e+00,1.206513743748860605e+02,1.990228060562667878e+00
4.000000000000000000e+00,1.121300000000000000e+04,1.121299999999999963e+00,1.591734371724801633e+02,2.233780233575613838e+00,1.188268738711690133e+02,1.979533454445076446e+00,1.226664415179762386e+02,2.040496574983496902e+00
4.000000000000000000e+00,1.141000000000000000e+04,1.141000000000000014e+00,1.611903555336599254e+02,2.280339838645125017e+00,1.208787338000462483e+02,2.031021805777594391e+00,1.247021207875306175e+02,2.091673482885052504e+00
4.000000000000000000e+00,1.161100000000000000e+04,1.161100000000000021e+00,1.632536616086790957e+02,2.336027401765400136e+00,1.229547837360948677e+02,2.084143997995989039e+00,1.267767119137891143e+02,2.145877234755975582e+00
4.000000000000000000e+00,1.181600000000000000e+04,1.181599999999999984e+00,1.652877004862210981e+02,2.394588847501986972e+00,1.250566067399068544e+02,2.139064357745725786e+00,1.288736998174773305e+02,2.200627364690549648e+00
4.000000000000000000e+00,1.202400000000000000e+04,1.202399999999999913e+00,1.673177074991959898e+02,2.450828199667952845e+00,1.271843081731719565e+02,2.196575283018827207e+00,1.309927696884462307e+02,2.255609357901403822e+00
4.000000000000000000e+00,1.223600000000000000e+04,1.223600000000000021e+00,1.693560758551647893e+02,2.507473216267240179e+00,1.293404146125908767e+02,2.254699061260853288e+00,1.331484298664154551e+02,2.312427129672502080e+00
4.000000000000000000e+00,1.245100000000000000e+04,1.245100000000000096e+00,1.714293690741408511e+02,2.570998466747060007e+00,1.315369822363918217e+02,2.314733381735954332e+00,1.353362033961109887e+02,2.372408196900242849e+00
4.000000000000000000e+00,1.267100000000000000e+04,1.267099999999999893e+00,1.735995103172831762e+02,2.637261171684125660e+00,1.337900081083464556e+02,2.376062478286582902e+00,1.375807854733546662e+02,2.434469212698972207e+00
4.000000000000000000e+00,1.289400000000000000e+04,1.289400000000000102e+00,1.758788904618926949e+02,2.709142634442927022e+00,1.360734991184739329e+02,2.438240770513988576e+00,1.398759143638801561e+02,2.500627104044601534e+00
4.000000000000000000e+00,1.312100000000000000e+04,1.312100000000000044e+00,1.781936303821276226e+02,2.783834009209382732e+00,1.383725417870087142e+02,2.500862691998517739e+00,1.421875287762104563e+02,2.567967196269847818e+00
4.000000000000000000e+00,1.335200000000000000e+04,1.335199999999999942e+00,1.805138127438496554e+02,2.859807951172032681e+00,1.407056255036293635e+02,2.566124533000898822e+00,1.445155711398575420e+02,2.638119527851301882e+00
4.000000000000000000e+00,1.358700000000000000e+04,1.358700000000000019e+00,1.829007790847309423e+02,2.939332096099520175e+00,1.430736254062816499e+02,2.633863540174503637e+00,1.468854354308378447e+02,2.710021546968094164e+00
4.000000000000000000e+00,1.382700000000000000e+04,1.382700000000000040e+00,1.853191569284945217e+02,3.020963879923615814e+00,1.454793153046246346e+02,2.703179254725979863e+00,1.493171465527451858e+02,2.784755501863786620e+00
4.000000000000000000e+00,1.407000000000000000e+04,1.407000000000000028e+00,1.877326801651653057e+02,3.105312698272951089e+00,1.479268293091760711e+02,2.774210473224380191e+00,1.517797812731511442e+02,2.861028821867553251e+00
4.000000000000000000e+00,1.431800000000000000e+04,1.431799999999999962e+00,1.901576780039504513e+02,3.196687426911724472e+00,1.504368232915522867e+02,2.849485657552272677e+00,1.542870920791946787e+02,2.941616280657064486e+00
4.000000000000000000e+00,1.457000000000000000e+04,1.457000000000000073e+00,1.926578668042891991e+02,3.284381281209677095e+00,1.529994580553499191e+02,2.928219344662680967e+00,1.568358163299475336e+02,3.023924568265219381e+00
4.000000000000000000e+00,1.482700000000000000e+04,1.482699999999999907e+00,1.951998405104951928e+02,3.369866954781658652e+00,1.556179417230328283e+02,3.011552037753083333e+00,1.594240013825793767e+02,3.108883858504874365e+00
4.000000000000000000e+00,1.508800000000000000e+04,1.508799999999999919e+00,1.978879118930612435e+02,3.464517111576711272e+00,1.582519534860455792e+02,3.097176460713169099e+00,1.620736912800713299e+02,3.199698408947347694e+00
4.000000000000000000e+00,1.535400000000000000e+04,1.535400000000000098e+00,2.006188736404566271e+02,3.557711976239354534e+00,1.609290305705738149e+02,3.184345920911054062e+00,1.647579593019265189e+02,3.291993095015148363e+00
4.000000000000000000e+00,1.562400000000000000e+04,1.562400000000000011e+00,2.033496910279492624e+02,3.643170433908738293e+00,1.636617955517941425e+02,3.272633083501682361e+00,1.674915438427007075e+02,3.382357058736232602e+00
4.000000000000000000e+00,1.590000000000000000e+04,1.590000000000000080e+00,2.061818366888591072e+02,3.738752657996740059e+00,1.664583064844483999e+02,3.362656944137289550e+00,1.702879823125850578e+02,3.476374905711671737e+00
4.000000000000000000e+00,1.618000000000000000e+04,1.618000000000000105e+00,2.089947231497586415e+02,3.837225610649004359e+00,1.692756089675827980e+02,3.455108855886170893e+00,1.731029506182884177e+02,3.571378432941767933e+00
4.000000000000000000e+00,1.646500000000000000e+04,1.646500000000000075e+00,2.118451912973302456e+02,3.931943318841952362e+00,1.721533339372157911e+02,3.547632386546800909e+00,1.759686958597540354e+02,3.666986759774299109e+00
4.000000000000000000e+00,1.675500000000000000e+04,1.675499999999999989e+00,2.148211785978007242e+02,4.029978544850972177e+00,1.750803399358366050e+02,3.642149387700359675e+00,1.788909534358943461e+02,3.763988208320559803e+00
4.000000000000000000e+00,1.705000000000000000e+04,1.705000000000000071e+00,2.179047505151831956e+02,4.126782839877539466e+00,1.780546919229016112e+02,3.741540068228283555e+00,1.818707833093851889e+02,3.864832329832573521e+00
4.000000000000000000e+00,1.735000000000000000e+04,1.735000000000000098e+00,2.210212112378450797e+02,4.221836806142279741e+00,1.810645484192976937e+02,3.842818807741073872e+00,1.849022157048700308e+02,3.966890792180068015e+00
4.000000000000000000e+00,1.765600000000000000e+04,1.765600000000000058e+00,2.242099771328679765e+02,4.317142942457480537e+00,1.841254276774603511e+02,3.949904320229062016e+00,1.880173375824354309e+02,4.071980054094998636e+00
4.000000000000000000e+00,1.796700000000000000e+04,1.796699999999999964e+00,2.273531467909999719e+02,4.413986151941902136e+00,1.872583906865357051e+02,4.060710278709473542e+00,1.911748760234951874e+02,4.179672760569746792e+00
4.000000000000000000e+00,1.828300000000000000e+04,1.828300000000000036e+00,2.304745552088439808e+02,4.520840271295536894e+00,1.904619826221714618e+02,4.181137363507411386e+00,1.943626895962476056e+02,4.294929096745972785e+00
4.000000000000000000e+00,1.860600000000000000e+04,1.860600000000000032e+00,2.336809524722187064e+02,4.644057000949986858e+00,1.937356616679873014e+02,4.307742938728997828e+00,1.976191779521073215e+02,4.420077481408099196e+00
4.000000000000000000e+00,1.893300000000000000e+04,1.893299999999999983e+00,2.369387960029285978e+02,4.776376652475040174e+00,1.970672113975483910e+02,4.440535010355160850e+00,2.009310809344930817e+02,4.552420289038590084e+00
4.000000000000000000e+00,1.926700000000000000e+04,1.926700000000000079e+00,2.403081639983720095e+02,4.905696713091453276e+00,2.004662652450341795e+02,4.579652711654868646e+00,2.043381718137037808e+02,4.688179433774800842e+00
4.000000000000000000e+00,1.960600000000000000e+04,1.960599999999999898e+00,2.438315360574164856e+02,5.045074615312882926e+00,2.039418450945057373e+02,4.722876010868773733e+00,2.078388580772927412e+02,4.828660570274403874e+00
4.000000000000000000e+00,1.995200000000000000e+04,1.995200000000000085e+00,2.474454490986885844e+02,5.186208389938828489e+00,2.074982545134072609e+02,4.871039683932829156e+00,2.113975486934270975e+02,4.973834871992545814e+00
4.000000000000000000e+00,2.030300000000000000e+04,2.030299999999999994e+00,2.511149759833530197e+02,5.338252873546863952e+00,2.111015749689606196e+02,5.024786978031511531e+00,2.150110944496797742e+02,5.126147300290174513e+00
4.000000000000000000e+00,2.066100000000000000e+04,2.066100000000000048e+00,2.548322410196009287e+02,5.505358198347495957e+00,2.147906166758582174e+02,5.186896633970326853e+00,2.187106481373428721e+02,5.289443585072491238e+00
4.000000000000000000e+00,2.102500000000000000e+04,2.102500000000000036e+00,2.586042755308512255e+02,5.685410987289649221e+00,2.185292746349911681e+02,5.355326220283697758e+00,2.224750024238537947e+02,5.459709370658362815e+00
4.000000000000000000e+00,2.139500000000000000e+04,2.139499999999999957e+00,2.623503646777716654e+02,5.868430930111278698e+00,2.223445589256502046e+02,5.528317456679621600e+00,2.262502014624273841e+02,5.636147927975382110e+00
4.000000000000000000e+00,2.177200000000000000e+04,2.177200000000000024e+00,2.662029226898284264e+02,6.058925671925273093e+00,2.262870146000787770e+02,5.709504233256924799e+00,2.301363233293967312e+02,5.818448145061792864e+00
4.000000000000000000e+00,2.215500000000000000e+04,2.215500000000000025e+00,2.701072887939314455e+02,6.247786854012664648e+00,2.302924444543338609e+02,5.898671374128548806e+00,2.340848240793024218e+02,6.004998898910193006e+00
4.000000000000000000e+00,2.254600000000000000e+04,2.254599999999999937e+00,2.741717582150179169e+02,6.435113788424868808e+00,2.343614201973507818e+02,6.088212166096354849e+00,2.381455327420346180e+02,6.193900972293784335e+00
4.000000000000000000e+00,2.294300000000000000e+04,2.294299999999999784e+00,2.783151733058790569e+02,6.625575904110621472e+00,2.384682617164876035e+02,6.279037032409131136e+00,2.422730083950775111e+02,6.384228135518120517e+00
4.000000000000000000e+00,2.334700000000000000e+04,2.334700000000000220e+00,2.824924987143708108e+02,6.812290447000572513e+00,2.426398329472054911e+02,6.475042889891239106e+00,2.464355813531786055e+02,6.579023900453106144e+00
4.000000000000000000e+00,2.375800000000000000e+04,2.375799999999999912e+00,2.868307450173699635e+02,6.996099805617727263e+00,2.469030578188952063e+02,6.675938229771197996e+00,2.507111708059961188e+02,6.775156365908682865e+00
4.000000000000000000e+00,2.417700000000000000e+04,2.417699999999999960e+00,2.912179758295376359e+02,7.186468586301431927e+00,2.512796700405227739e+02,6.881388396890822712e+00,2.550687727186631548e+02,6.975403168574533019e+00
4.000000000000000000e+00,2.460300000000000000e+04,2.460300000000000153e+00,2.957043747634944566e+02,7.383653746023973952e+00,2.557071663966330846e+02,7.092952387830602667e+00,2.595152662437677691e+02,7.181030224608088375e+00
4.000000000000000000e+00,2.503600000000000000e+04,2.503600000000000048e+00,3.001791851838420371e+02,7.584746942062849939e+00,2.601725529707371152e+02,7.305965550347613302e+00,2.640273017643333446e+02,7.391925686350687030e+00
4.000000000000000000e+00,2.547700000000000000e+04,2.547699999999999854e+00,3.048571664952156652e+02,7.805600170085819300e+00,2.647135735151241533e+02,7.526028147281292213e+00,2.686166929155356797e+02,7.612581179023225175e+00
4.000000000000000000e+00,2.592600000000000000e+04,2.592600000000000016e+00,3.095063165100028186e+02,8.021307511838173809e+00,2.693816708961986137e+02,7.758261704574690221e+00,2.732325559611425092e+02,7.839415257530350623e+00
4.000000000000000000e+00,2.638300000000000000e+04,2.638300000000000090e+00,3.139890626662986506e+02,8.246061261307755075e+00,2.741501296287380569e+02,7.994682299273408788e+00,2.778831483767806390e+02,8.071432741938091127e+00
4.000000000000000000e+00,2.684700000000000000e+04,2.684699999999999864e+00,3.185032466025238591e+02,8.478310571059797240e+00,2.789350461467922742e+02,8.237973253103570315e+00,2.825629163348105521e+02,8.311484397844315808e+00
4.000000000000000000e+00,2.732000000000000000e+04,2.732000000000000206e+00,3.233255702967906018e+02,8.720937679191711922e+00,2.838542999970461551e+02,8.495365352043627638e+00,2.873911911971756012e+02,8.562847011329006719e+00
4.000000000000000000e+00,2.780100000000000000e+04,2.780100000000000016e+00,3.283852385642277909e+02,8.978732288326565225e+00,2.888452828272163515e+02,8.764212137174460793e+00,2.923454655063480914e+02,8.825569386728641774e+00
4.000000000000000000e+00,2.829100000000000000e+04,2.829099999999999948e+00,3.335221599060410540e+02,9.255437544215057599e+00,2.939127468407760944e+02,9.039439527801201635e+00,2.974145667490934670e+02,9.098172091918666382e+00
